"Date","Symbol","Marketcapname","Sector"
"08-07-2024","SUMICHEM","Largecap","Chemicals"
"08-07-2024","COHANCE","Midcap","Healthcare"
"08-07-2024","CAMS","Midcap","Financials"
"08-07-2024","UTIAMC","Midcap","Financials"
"08-07-2024","IRFC","Largecap","Financials"
"08-07-2024","RAILTEL","Midcap","Transportation"
"08-07-2024","JUBLINGREA","Midcap","Chemicals"
"08-07-2024","KALYANKJIL","Largecap","Consumer Discretionary"
"08-07-2024","SONACOMS","Largecap","Auto"
"08-07-2024","ETERNAL","Largecap","I.T"
"08-07-2024","POLICYBZR","Largecap","I.T"
"08-07-2024","TEGA","Midcap","Industrials"
"08-07-2024","PARADEEP","Midcap","Chemicals"
"15-07-2024","DABUR","Largecap","FMCG"
"15-07-2024","SBIN","Largecap","Bank"
"15-07-2024","INFY","Largecap","I.T"
"15-07-2024","ONGC","Largecap","Energy"
"15-07-2024","SPLPETRO","Midcap","Energy"
"15-07-2024","PFIZER","Midcap","Healthcare"
"15-07-2024","HINDUNILVR","Largecap","FMCG"
"15-07-2024","BRITANNIA","Largecap","FMCG"
"15-07-2024","COLPAL","Largecap","FMCG"
"15-07-2024","ITC","Largecap","FMCG"
"15-07-2024","PHOENIXLTD","Largecap","Realty"
"15-07-2024","CHOLAHLDNG","Largecap","Financials"
"15-07-2024","DEEPAKNTR","Largecap","Chemicals"
"15-07-2024","NAVA","Midcap","Miscellaneous"
"15-07-2024","WELSPUNLIV","Midcap","Textiles"
"15-07-2024","NEULANDLAB","Largecap","Healthcare"
"15-07-2024","AUROPHARMA","Largecap","Healthcare"
"15-07-2024","MPHASIS","Largecap","I.T"
"15-07-2024","INDIACEM","Midcap","Building Materials"
"15-07-2024","EMAMILTD","Midcap","FMCG"
"15-07-2024","ZYDUSWELL","Midcap","FMCG"
"15-07-2024","MARICO","Largecap","FMCG"
"15-07-2024","ICICIBANK","Largecap","Bank"
"15-07-2024","GLENMARK","Largecap","Healthcare"
"15-07-2024","GODREJCP","Largecap","FMCG"
"15-07-2024","BHARTIARTL","Largecap","Telecom-Service"
"15-07-2024","OFSS","Largecap","I.T"
"15-07-2024","IGL","Largecap","Energy"
"15-07-2024","PETRONET","Largecap","Energy"
"15-07-2024","TCS","Largecap","I.T"
"15-07-2024","INDUSTOWER","Largecap","Telecom"
"15-07-2024","LALPATHLAB","Largecap","Healthcare"
"15-07-2024","KARURVYSYA","Largecap","Bank"
"15-07-2024","DMART","Largecap","Consumer Discretionary"
"15-07-2024","SBILIFE","Largecap","Financials"
"15-07-2024","ICICIGI","Largecap","Financials"
"15-07-2024","CAMS","Midcap","Financials"
"15-07-2024","HOMEFIRST","Midcap","Financials"
"15-07-2024","KALYANKJIL","Largecap","Consumer Discretionary"
"15-07-2024","LICI","Largecap","Financials"
"22-07-2024","ABREL","Midcap","Realty"
"22-07-2024","CIPLA","Largecap","Healthcare"
"22-07-2024","IFCI","Largecap","Financials"
"22-07-2024","IDBI","Largecap","Bank"
"22-07-2024","DRREDDY","Largecap","Healthcare"
"22-07-2024","HSCL","Largecap","Chemicals"
"22-07-2024","INFY","Largecap","I.T"
"22-07-2024","LUPIN","Largecap","Healthcare"
"22-07-2024","MFSL","Largecap","Financials"
"22-07-2024","NCC","Midcap","Realty"
"22-07-2024","ONGC","Largecap","Energy"
"22-07-2024","PATANJALI","Largecap","FMCG"
"22-07-2024","JINDALSAW","Largecap","Industrials"
"22-07-2024","TORNTPHARM","Largecap","Healthcare"
"22-07-2024","AMBUJACEM","Largecap","Building Materials"
"22-07-2024","FEDERALBNK","Largecap","Bank"
"22-07-2024","ASHOKLEY","Largecap","Auto"
"22-07-2024","BPCL","Largecap","Energy"
"22-07-2024","TMPV","Largecap","Auto"
"22-07-2024","DEEPAKFERT","Midcap","Chemicals"
"22-07-2024","GLAXO","Largecap","Healthcare"
"22-07-2024","PFIZER","Midcap","Healthcare"
"22-07-2024","COLPAL","Largecap","FMCG"
"22-07-2024","INDHOTEL","Largecap","Services"
"22-07-2024","CASTROLIND","Midcap","Chemicals"
"22-07-2024","ITC","Largecap","FMCG"
"22-07-2024","APOLLOTYRE","Largecap","Auto"
"22-07-2024","BALKRISIND","Largecap","Auto"
"22-07-2024","VTL","Midcap","Textiles"
"22-07-2024","ZENSARTECH","Midcap","I.T"
"22-07-2024","SARDAEN","Midcap","Metals & Mining"
"22-07-2024","CHOLAHLDNG","Largecap","Financials"
"22-07-2024","EICHERMOT","Largecap","Auto"
"22-07-2024","GABRIEL","Largecap","Auto"
"22-07-2024","COROMANDEL","Largecap","Chemicals"
"22-07-2024","DEEPAKNTR","Largecap","Chemicals"
"22-07-2024","GILLETTE","Largecap","FMCG"
"22-07-2024","SHRIRAMFIN","Largecap","Financials"
"22-07-2024","NAVA","Midcap","Miscellaneous"
"22-07-2024","MMTC","Midcap","Services"
"22-07-2024","NLCINDIA","Largecap","Power & Utilities"
"22-07-2024","WELSPUNLIV","Midcap","Textiles"
"22-07-2024","ANANTRAJ","Largecap","Realty"
"22-07-2024","HBLENGINE","Midcap","Auto"
"22-07-2024","KPIL","Largecap","Realty"
"22-07-2024","PIIND","Largecap","Chemicals"
"22-07-2024","NEULANDLAB","Largecap","Healthcare"
"22-07-2024","SUNPHARMA","Largecap","Healthcare"
"22-07-2024","AUROPHARMA","Largecap","Healthcare"
"22-07-2024","NATCOPHARM","Midcap","Healthcare"
"22-07-2024","MPHASIS","Largecap","I.T"
"22-07-2024","INDIACEM","Midcap","Building Materials"
"22-07-2024","ZYDUSWELL","Midcap","FMCG"
"22-07-2024","MARICO","Largecap","FMCG"
"22-07-2024","GAIL","Largecap","Energy"
"22-07-2024","GLENMARK","Largecap","Healthcare"
"22-07-2024","ZYDUSLIFE","Largecap","Healthcare"
"22-07-2024","TVSMOTOR","Largecap","Auto"
"22-07-2024","GODREJCP","Largecap","FMCG"
"22-07-2024","UNITDSPR","Largecap","FMCG"
"22-07-2024","BHARTIARTL","Largecap","Telecom-Service"
"22-07-2024","OFSS","Largecap","I.T"
"22-07-2024","GRANULES","Largecap","Healthcare"
"22-07-2024","DIVISLAB","Largecap","Healthcare"
"22-07-2024","IGL","Largecap","Energy"
"22-07-2024","PETRONET","Largecap","Energy"
"22-07-2024","TCS","Largecap","I.T"
"22-07-2024","NTPC","Largecap","Power & Utilities"
"22-07-2024","SUZLON","Largecap","Industrials"
"22-07-2024","SUNTV","Midcap","Media"
"22-07-2024","TECHM","Largecap","I.T"
"22-07-2024","NAUKRI","Largecap","I.T"
"22-07-2024","LTFOODS","Midcap","FMCG"
"22-07-2024","FSL","Midcap","I.T"
"22-07-2024","INDIANB","Largecap","Bank"
"22-07-2024","FORTIS","Largecap","Healthcare"
"22-07-2024","POWERGRID","Largecap","Power & Utilities"
"22-07-2024","ADANIPORTS","Largecap","Transportation"
"22-07-2024","COALINDIA","Largecap","Metals & Mining"
"22-07-2024","GRAVITA","Midcap","Metals & Mining"
"22-07-2024","ZENTEC","Midcap","Aerospace & Defence"
"22-07-2024","PGEL","Midcap","Consumer Discretionary"
"22-07-2024","INDUSTOWER","Largecap","Telecom"
"22-07-2024","ABFRL","Midcap","Consumer Discretionary"
"22-07-2024","INDIGO","Largecap","Transportation"
"22-07-2024","LALPATHLAB","Largecap","Healthcare"
"22-07-2024","CROMPTON","Midcap","Consumer Discretionary"
"22-07-2024","MGL","Midcap","Energy"
"22-07-2024","ICICIPRULI","Largecap","Financials"
"22-07-2024","VBL","Largecap","FMCG"
"22-07-2024","KARURVYSYA","Largecap","Bank"
"22-07-2024","DMART","Largecap","Consumer Discretionary"
"22-07-2024","CDSL","Largecap","Financials"
"22-07-2024","ERIS","Midcap","Healthcare"
"22-07-2024","SBILIFE","Largecap","Financials"
"22-07-2024","ICICIGI","Largecap","Financials"
"22-07-2024","HDFCLIFE","Largecap","Financials"
"22-07-2024","NIACL","Largecap","Financials"
"22-07-2024","NEWGEN","Midcap","I.T"
"22-07-2024","TECHNOE","Midcap","Realty"
"22-07-2024","AFFLE","Largecap","I.T"
"22-07-2024","360ONE","Largecap","Financials"
"22-07-2024","SUMICHEM","Largecap","Chemicals"
"22-07-2024","COHANCE","Midcap","Healthcare"
"22-07-2024","MAXHEALTH","Largecap","Healthcare"
"22-07-2024","KALYANKJIL","Largecap","Consumer Discretionary"
"22-07-2024","ETERNAL","Largecap","I.T"
"22-07-2024","POLICYBZR","Largecap","I.T"
"22-07-2024","TEGA","Midcap","Industrials"
"22-07-2024","LICI","Largecap","Financials"
"22-07-2024","KAYNES","Largecap","Consumer Discretionary"
"29-07-2024","BALRAMCHIN","Midcap","FMCG"
"29-07-2024","CHAMBLFERT","Midcap","Chemicals"
"29-07-2024","HINDPETRO","Largecap","Energy"
"29-07-2024","DRREDDY","Largecap","Healthcare"
"29-07-2024","GODREJIND","Largecap","Chemicals"
"29-07-2024","HFCL","Largecap","Telecom"
"29-07-2024","HSCL","Largecap","Chemicals"
"29-07-2024","LUPIN","Largecap","Healthcare"
"29-07-2024","NCC","Midcap","Realty"
"29-07-2024","PATANJALI","Largecap","FMCG"
"29-07-2024","JINDALSAW","Largecap","Industrials"
"29-07-2024","TATAPOWER","Largecap","Power & Utilities"
"29-07-2024","TORNTPHARM","Largecap","Healthcare"
"29-07-2024","ASHOKLEY","Largecap","Auto"
"29-07-2024","BPCL","Largecap","Energy"
"29-07-2024","DEEPAKFERT","Midcap","Chemicals"
"29-07-2024","GLAXO","Largecap","Healthcare"
"29-07-2024","PFIZER","Midcap","Healthcare"
"29-07-2024","JSWDULUX","Midcap","Building Materials"
"29-07-2024","COLPAL","Largecap","FMCG"
"29-07-2024","BALKRISIND","Largecap","Auto"
"29-07-2024","CHOLAHLDNG","Largecap","Financials"
"29-07-2024","BAYERCROP","Midcap","Chemicals"
"29-07-2024","COROMANDEL","Largecap","Chemicals"
"29-07-2024","DEEPAKNTR","Largecap","Chemicals"
"29-07-2024","PCBL","Midcap","Chemicals"
"29-07-2024","GILLETTE","Largecap","FMCG"
"29-07-2024","SHRIRAMFIN","Largecap","Financials"
"29-07-2024","LLOYDSME","Largecap","Metals & Mining"
"29-07-2024","NAVA","Midcap","Miscellaneous"
"29-07-2024","MMTC","Midcap","Services"
"29-07-2024","WELSPUNLIV","Midcap","Textiles"
"29-07-2024","GVT&D","Largecap","Industrials"
"29-07-2024","3MINDIA","Largecap","Miscellaneous"
"29-07-2024","PIIND","Largecap","Chemicals"
"29-07-2024","NEULANDLAB","Largecap","Healthcare"
"29-07-2024","SUNPHARMA","Largecap","Healthcare"
"29-07-2024","CAPLIPOINT","Largecap","Healthcare"
"29-07-2024","AUROPHARMA","Largecap","Healthcare"
"29-07-2024","NATCOPHARM","Midcap","Healthcare"
"29-07-2024","JUBLPHARMA","Midcap","Healthcare"
"29-07-2024","CHOICEIN","Midcap","Financials"
"29-07-2024","GAIL","Largecap","Energy"
"29-07-2024","GLENMARK","Largecap","Healthcare"
"29-07-2024","ZYDUSLIFE","Largecap","Healthcare"
"29-07-2024","AJANTPHARM","Largecap","Healthcare"
"29-07-2024","TVSMOTOR","Largecap","Auto"
"29-07-2024","UNITDSPR","Largecap","FMCG"
"29-07-2024","GRANULES","Largecap","Healthcare"
"29-07-2024","DIVISLAB","Largecap","Healthcare"
"29-07-2024","ULTRACEMCO","Largecap","Building Materials"
"29-07-2024","NTPC","Largecap","Power & Utilities"
"29-07-2024","SUZLON","Largecap","Industrials"
"29-07-2024","AIAENG","Largecap","Industrials"
"29-07-2024","SUNTV","Midcap","Media"
"29-07-2024","GMRAIRPORT","Largecap","Miscellaneous"
"29-07-2024","NAUKRI","Largecap","I.T"
"29-07-2024","TORNTPOWER","Largecap","Power & Utilities"
"29-07-2024","LTFOODS","Midcap","FMCG"
"29-07-2024","FSL","Midcap","I.T"
"29-07-2024","INDIANB","Largecap","Bank"
"29-07-2024","PAGEIND","Largecap","Consumer Discretionary"
"29-07-2024","POWERGRID","Largecap","Power & Utilities"
"29-07-2024","ADANIPORTS","Largecap","Transportation"
"29-07-2024","RPOWER","Midcap","Power & Utilities"
"29-07-2024","JUBLFOOD","Largecap","Consumer Discretionary"
"29-07-2024","COALINDIA","Largecap","Metals & Mining"
"29-07-2024","ZENTEC","Midcap","Aerospace & Defence"
"29-07-2024","MUTHOOTFIN","Largecap","Financials"
"29-07-2024","MCX","Largecap","Financials"
"29-07-2024","ABFRL","Midcap","Consumer Discretionary"
"29-07-2024","MINDACORP","Midcap","Auto"
"29-07-2024","INOXWIND","Midcap","Industrials"
"29-07-2024","LALPATHLAB","Largecap","Healthcare"
"29-07-2024","ICICIPRULI","Largecap","Financials"
"29-07-2024","CDSL","Largecap","Financials"
"29-07-2024","ERIS","Midcap","Healthcare"
"29-07-2024","ICICIGI","Largecap","Financials"
"29-07-2024","HDFCLIFE","Largecap","Financials"
"29-07-2024","TECHNOE","Midcap","Realty"
"29-07-2024","AFFLE","Largecap","I.T"
"29-07-2024","360ONE","Largecap","Financials"
"29-07-2024","SUMICHEM","Largecap","Chemicals"
"29-07-2024","COHANCE","Midcap","Healthcare"
"29-07-2024","CAMS","Midcap","Financials"
"29-07-2024","JUBLINGREA","Midcap","Chemicals"
"29-07-2024","SHYAMMETL","Largecap","Metals & Mining"
"29-07-2024","ETERNAL","Largecap","I.T"
"29-07-2024","POLICYBZR","Largecap","I.T"
"29-07-2024","SAPPHIRE","Midcap","Consumer Discretionary"
"29-07-2024","TEGA","Midcap","Industrials"
"29-07-2024","PARADEEP","Midcap","Chemicals"
"29-07-2024","BIKAJI","Midcap","FMCG"
"29-07-2024","KAYNES","Largecap","Consumer Discretionary"
"29-07-2024","KFINTECH","Midcap","Financials"
"05-08-2024","BALRAMCHIN","Midcap","FMCG"
"05-08-2024","DRREDDY","Largecap","Healthcare"
"05-08-2024","GODFRYPHLP","Largecap","FMCG"
"05-08-2024","HSCL","Largecap","Chemicals"
"05-08-2024","TRENT","Largecap","Consumer Discretionary"
"05-08-2024","LUPIN","Largecap","Healthcare"
"05-08-2024","ONGC","Largecap","Energy"
"05-08-2024","PATANJALI","Largecap","FMCG"
"05-08-2024","JINDALSAW","Largecap","Industrials"
"05-08-2024","TORNTPHARM","Largecap","Healthcare"
"05-08-2024","ASHOKLEY","Largecap","Auto"
"05-08-2024","DEEPAKFERT","Midcap","Chemicals"
"05-08-2024","GLAXO","Largecap","Healthcare"
"05-08-2024","PFIZER","Midcap","Healthcare"
"05-08-2024","HINDUNILVR","Largecap","FMCG"
"05-08-2024","JSWDULUX","Midcap","Building Materials"
"05-08-2024","COLPAL","Largecap","FMCG"
"05-08-2024","BBTC","Midcap","Auto"
"05-08-2024","SARDAEN","Midcap","Metals & Mining"
"05-08-2024","CHOLAHLDNG","Largecap","Financials"
"05-08-2024","GABRIEL","Largecap","Auto"
"05-08-2024","COROMANDEL","Largecap","Chemicals"
"05-08-2024","PCBL","Midcap","Chemicals"
"05-08-2024","GILLETTE","Largecap","FMCG"
"05-08-2024","CEMPRO","Largecap","Realty"
"05-08-2024","GVT&D","Largecap","Industrials"
"05-08-2024","DCMSHRIRAM","Midcap","Miscellaneous"
"05-08-2024","PIIND","Largecap","Chemicals"
"05-08-2024","IPCALAB","Largecap","Healthcare"
"05-08-2024","NEULANDLAB","Largecap","Healthcare"
"05-08-2024","SUNPHARMA","Largecap","Healthcare"
"05-08-2024","AUROPHARMA","Largecap","Healthcare"
"05-08-2024","NATCOPHARM","Midcap","Healthcare"
"05-08-2024","JUBLPHARMA","Midcap","Healthcare"
"05-08-2024","GLENMARK","Largecap","Healthcare"
"05-08-2024","WOCKPHARMA","Largecap","Healthcare"
"05-08-2024","ZYDUSLIFE","Largecap","Healthcare"
"05-08-2024","AJANTPHARM","Largecap","Healthcare"
"05-08-2024","TVSMOTOR","Largecap","Auto"
"05-08-2024","UNITDSPR","Largecap","FMCG"
"05-08-2024","GRANULES","Largecap","Healthcare"
"05-08-2024","SUZLON","Largecap","Industrials"
"05-08-2024","AIAENG","Largecap","Industrials"
"05-08-2024","SUNTV","Midcap","Media"
"05-08-2024","GMRAIRPORT","Largecap","Miscellaneous"
"05-08-2024","LTFOODS","Midcap","FMCG"
"05-08-2024","KPRMILL","Largecap","Consumer Discretionary"
"05-08-2024","OIL","Largecap","Energy"
"05-08-2024","COALINDIA","Largecap","Metals & Mining"
"05-08-2024","GRAVITA","Midcap","Metals & Mining"
"05-08-2024","ZENTEC","Midcap","Aerospace & Defence"
"05-08-2024","MUTHOOTFIN","Largecap","Financials"
"05-08-2024","TRITURBINE","Midcap","Industrials"
"05-08-2024","MCX","Largecap","Financials"
"05-08-2024","SYNGENE","Midcap","Healthcare"
"05-08-2024","ALKEM","Largecap","Healthcare"
"05-08-2024","LALPATHLAB","Largecap","Healthcare"
"05-08-2024","ICICIPRULI","Largecap","Financials"
"05-08-2024","CDSL","Largecap","Financials"
"05-08-2024","ERIS","Midcap","Healthcare"
"05-08-2024","AFFLE","Largecap","I.T"
"05-08-2024","SUMICHEM","Largecap","Chemicals"
"05-08-2024","CAMS","Midcap","Financials"
"05-08-2024","JUBLINGREA","Midcap","Chemicals"
"05-08-2024","SHYAMMETL","Largecap","Metals & Mining"
"05-08-2024","ETERNAL","Largecap","I.T"
"05-08-2024","VIJAYA","Midcap","Healthcare"
"05-08-2024","BIKAJI","Midcap","FMCG"
"05-08-2024","KFINTECH","Midcap","Financials"
"12-08-2024","BALRAMCHIN","Midcap","FMCG"
"12-08-2024","CIPLA","Largecap","Healthcare"
"12-08-2024","GODFRYPHLP","Largecap","FMCG"
"12-08-2024","TRENT","Largecap","Consumer Discretionary"
"12-08-2024","PATANJALI","Largecap","FMCG"
"12-08-2024","TORNTPHARM","Largecap","Healthcare"
"12-08-2024","FEDERALBNK","Largecap","Bank"
"12-08-2024","ASHOKLEY","Largecap","Auto"
"12-08-2024","VOLTAS","Largecap","Consumer Discretionary"
"12-08-2024","GLAXO","Largecap","Healthcare"
"12-08-2024","HINDUNILVR","Largecap","FMCG"
"12-08-2024","COLPAL","Largecap","FMCG"
"12-08-2024","ITC","Largecap","FMCG"
"12-08-2024","SARDAEN","Midcap","Metals & Mining"
"12-08-2024","CHOLAHLDNG","Largecap","Financials"
"12-08-2024","COROMANDEL","Largecap","Chemicals"
"12-08-2024","PCBL","Midcap","Chemicals"
"12-08-2024","NAVA","Midcap","Miscellaneous"
"12-08-2024","ANANTRAJ","Largecap","Realty"
"12-08-2024","HBLENGINE","Midcap","Auto"
"12-08-2024","CCL","Midcap","FMCG"
"12-08-2024","NEULANDLAB","Largecap","Healthcare"
"12-08-2024","SUNPHARMA","Largecap","Healthcare"
"12-08-2024","AUROPHARMA","Largecap","Healthcare"
"12-08-2024","NATCOPHARM","Midcap","Healthcare"
"12-08-2024","EMAMILTD","Midcap","FMCG"
"12-08-2024","WELCORP","Largecap","Industrials"
"12-08-2024","HCLTECH","Largecap","I.T"
"12-08-2024","GLENMARK","Largecap","Healthcare"
"12-08-2024","TVSMOTOR","Largecap","Auto"
"12-08-2024","GRANULES","Largecap","Healthcare"
"12-08-2024","IGL","Largecap","Energy"
"12-08-2024","TCS","Largecap","I.T"
"12-08-2024","SUZLON","Largecap","Industrials"
"12-08-2024","TECHM","Largecap","I.T"
"12-08-2024","NAUKRI","Largecap","I.T"
"12-08-2024","LTFOODS","Midcap","FMCG"
"12-08-2024","FSL","Midcap","I.T"
"12-08-2024","FORTIS","Largecap","Healthcare"
"12-08-2024","OIL","Largecap","Energy"
"12-08-2024","JUBLFOOD","Largecap","Consumer Discretionary"
"12-08-2024","PERSISTENT","Largecap","I.T"
"12-08-2024","GRAVITA","Midcap","Metals & Mining"
"12-08-2024","PGEL","Midcap","Consumer Discretionary"
"12-08-2024","TRITURBINE","Midcap","Industrials"
"12-08-2024","MCX","Largecap","Financials"
"12-08-2024","INOXWIND","Midcap","Industrials"
"12-08-2024","LALPATHLAB","Largecap","Healthcare"
"12-08-2024","CDSL","Largecap","Financials"
"12-08-2024","ERIS","Midcap","Healthcare"
"12-08-2024","ICICIGI","Largecap","Financials"
"12-08-2024","NAM-INDIA","Largecap","Financials"
"12-08-2024","NEWGEN","Midcap","I.T"
"12-08-2024","360ONE","Largecap","Financials"
"12-08-2024","SUMICHEM","Largecap","Chemicals"
"12-08-2024","COHANCE","Midcap","Healthcare"
"12-08-2024","KALYANKJIL","Largecap","Consumer Discretionary"
"12-08-2024","KIMS","Largecap","Healthcare"
"12-08-2024","ABSLAMC","Largecap","Financials"
"12-08-2024","POLICYBZR","Largecap","I.T"
"12-08-2024","BIKAJI","Midcap","FMCG"
"12-08-2024","KAYNES","Largecap","Consumer Discretionary"
"19-08-2024","BALRAMCHIN","Midcap","FMCG"
"19-08-2024","ABREL","Midcap","Realty"
"19-08-2024","CESC","Midcap","Power & Utilities"
"19-08-2024","DABUR","Largecap","FMCG"
"19-08-2024","HINDPETRO","Largecap","Energy"
"19-08-2024","EIDPARRY","Midcap","FMCG"
"19-08-2024","GODFRYPHLP","Largecap","FMCG"
"19-08-2024","GODREJIND","Largecap","Chemicals"
"19-08-2024","HFCL","Largecap","Telecom"
"19-08-2024","HSCL","Largecap","Chemicals"
"19-08-2024","TRENT","Largecap","Consumer Discretionary"
"19-08-2024","PATANJALI","Largecap","FMCG"
"19-08-2024","JINDALSAW","Largecap","Industrials"
"19-08-2024","TORNTPHARM","Largecap","Healthcare"
"19-08-2024","ASHOKLEY","Largecap","Auto"
"19-08-2024","BPCL","Largecap","Energy"
"19-08-2024","VOLTAS","Largecap","Consumer Discretionary"
"19-08-2024","DEEPAKFERT","Midcap","Chemicals"
"19-08-2024","GLAXO","Largecap","Healthcare"
"19-08-2024","PFIZER","Midcap","Healthcare"
"19-08-2024","HINDUNILVR","Largecap","FMCG"
"19-08-2024","CASTROLIND","Midcap","Chemicals"
"19-08-2024","ITC","Largecap","FMCG"
"19-08-2024","BBTC","Midcap","Auto"
"19-08-2024","SARDAEN","Midcap","Metals & Mining"
"19-08-2024","CHOLAHLDNG","Largecap","Financials"
"19-08-2024","GABRIEL","Largecap","Auto"
"19-08-2024","PCBL","Midcap","Chemicals"
"19-08-2024","GILLETTE","Largecap","FMCG"
"19-08-2024","APOLLOHOSP","Largecap","Healthcare"
"19-08-2024","SHRIRAMFIN","Largecap","Financials"
"19-08-2024","NAVA","Midcap","Miscellaneous"
"19-08-2024","WELSPUNLIV","Midcap","Textiles"
"19-08-2024","ANANTRAJ","Largecap","Realty"
"19-08-2024","HBLENGINE","Midcap","Auto"
"19-08-2024","CCL","Midcap","FMCG"
"19-08-2024","DCMSHRIRAM","Midcap","Miscellaneous"
"19-08-2024","IPCALAB","Largecap","Healthcare"
"19-08-2024","NEULANDLAB","Largecap","Healthcare"
